league,season,team,spi,win_forecast
USA: MLS,2022,Chicago Fire,36.30328,0.01645
USA: MLS,2022,Vancouver Whitecaps,36.34162,0.0163
USA: MLS,2022,Montreal Impact,36.14614,0.01495
USA: MLS,2022,San Jose Earthquakes,35.91237,0.01375
USA: MLS,2022,Toronto FC,35.2705,0.01375
USA: MLS,2022,Austin FC,33.01638,0.00865
USA: MLS,2022,Real Salt Lake,32.365,0.00785
USA: MLS,2022,Inter Miami CF,31.36995,0.0059
USA: MLS,2022,Charlotte FC,29.94721,0.0048
USA: MLS,2022,Houston Dynamo,29.33337,0.0046
USA: MLS,2022,FC Cincinnati,26.11911,0.00165
USA: MLS,2021,Los Angeles FC,50.97009,0.1245
USA: MLS,2021,Philadelphia Union,50.90977,0.1163
USA: MLS,2021,New York City FC,50.69036,0.11125
USA: MLS,2021,Seattle Sounders FC,48.14346,0.10325
USA: MLS,2021,New England Revolution,45.11229,0.0596
USA: MLS,2021,Portland Timbers,42.12623,0.0445
USA: MLS,2021,Sporting Kansas City,41.30767,0.0393
USA: MLS,2021,Minnesota United FC,41.10613,0.0379
USA: MLS,2021,Colorado Rapids,39.89226,0.03475
USA: MLS,2021,Columbus Crew,40.80627,0.03305
USA: MLS,2021,Inter Miami CF,40.49129,0.0324
USA: MLS,2021,Chicago Fire,41.16479,0.03205
USA: MLS,2021,FC Dallas,39.47428,0.032
USA: MLS,2021,Orlando City SC,40.55654,0.03175
USA: MLS,2021,Toronto FC,39.67368,0.0304
USA: MLS,2021,New York Red Bulls,38.82969,0.0224
USA: MLS,2021,Atlanta United FC,37.41233,0.0201
USA: MLS,2021,Nashville SC,36.92356,0.01965
USA: MLS,2021,Houston Dynamo,36.29673,0.0194
USA: MLS,2021,San Jose Earthquakes,35.7136,0.01685
USA: MLS,2021,Real Salt Lake,33.64206,0.013
USA: MLS,2021,Los Angeles Galaxy,34.26436,0.0122
USA: MLS,2021,Montreal Impact,30.17742,0.0052
USA: MLS,2021,Austin FC,27.42501,0.00405
USA: MLS,2021,DC United,27.14987,0.00195
USA: MLS,2021,Vancouver Whitecaps,23.13258,0.0013
USA: MLS,2021,FC Cincinnati,23.72739,0.0009
USA: MLS,2020,Los Angeles FC,57.6801,0.24995
USA: MLS,2020,Atlanta United FC,47.91518,0.0853
USA: MLS,2020,New York City FC,46.61626,0.0746
USA: MLS,2020,Philadelphia Union,45.78733,0.06685
USA: MLS,2020,Toronto FC,45.31414,0.06305
USA: MLS,2020,Chicago Fire,43.52238,0.04445
USA: MLS,2020,Seattle Sounders FC,43.13443,0.04425
USA: MLS,2020,Los Angeles Galaxy,43.77757,0.04295
USA: MLS,2020,Inter Miami CF,43.32327,0.04255
USA: MLS,2020,New York Red Bulls,41.97949,0.03815
USA: MLS,2020,FC Dallas,40.98246,0.03305
USA: MLS,2020,Portland Timbers,41.32027,0.03085
USA: MLS,2020,San Jose Earthquakes,40.1272,0.0294
USA: MLS,2020,Minnesota United FC,38.53768,0.02235
USA: MLS,2020,Real Salt Lake,36.9804,0.019
USA: MLS,2020,Sporting Kansas City,37.37613,0.0187
USA: MLS,2020,Columbus Crew,37.35565,0.0184
USA: MLS,2020,New England Revolution,37.58182,0.01655
USA: MLS,2020,Colorado Rapids,36.82568,0.01655
USA: MLS,2020,Houston Dynamo,34.91747,0.0123
USA: MLS,2020,DC United,35.04921,0.0117
USA: MLS,2020,Orlando City SC,33.64678,0.0096
USA: MLS,2020,Montreal Impact,31.83108,0.0062
USA: MLS,2020,Nashville SC,26.11637,0.00185
USA: MLS,2020,Vancouver Whitecaps,24.07749,0.00105
USA: MLS,2020,FC Cincinnati,21.63336,0.00035
USA: MLS,2019,Atlanta United FC,52.38822,0.1552
USA: MLS,2019,New York Red Bulls,51.18956,0.13935
USA: MLS,2019,Sporting Kansas City,47.97763,0.10905
USA: MLS,2019,Seattle Sounders FC,44.72967,0.07305
USA: MLS,2019,New York City FC,46.35009,0.0703
USA: MLS,2019,Los Angeles FC,43.88143,0.0602
USA: MLS,2019,Portland Timbers,42.08686,0.04845
USA: MLS,2019,Toronto FC,43.58349,0.04305
USA: MLS,2019,Columbus Crew,42.2619,0.0421
USA: MLS,2019,FC Dallas,40.72968,0.04055
USA: MLS,2019,Philadelphia Union,41.21114,0.0343
USA: MLS,2019,Los Angeles Galaxy,40.08706,0.03105
USA: MLS,2019,Real Salt Lake,39.39293,0.029
USA: MLS,2019,Montreal Impact,39.68601,0.0274
USA: MLS,2019,DC United,39.19324,0.0245
USA: MLS,2019,Houston Dynamo,36.39607,0.01975
USA: MLS,2019,New England Revolution,36.66937,0.0148
USA: MLS,2019,Vancouver Whitecaps,32.76664,0.01005
USA: MLS,2019,Chicago Fire,31.94496,0.00705
USA: MLS,2019,Minnesota United FC,31.3158,0.007
USA: MLS,2019,San Jose Earthquakes,29.82605,0.0049
USA: MLS,2019,FC Cincinnati,30.0239,0.0045
USA: MLS,2019,Orlando City SC,29.56308,0.0034
USA: MLS,2019,Colorado Rapids,23.92056,0.001
USA: MLS,2018,Toronto FC,48.14444,0.20675
USA: MLS,2018,Atlanta United FC,43.30754,0.12845
USA: MLS,2018,Seattle Sounders FC,40.63044,0.11895
USA: MLS,2018,Portland Timbers,37.69746,0.0751
USA: MLS,2018,New York Red Bulls,37.5819,0.0622
USA: MLS,2018,New York City FC,37.95972,0.06175
USA: MLS,2018,Sporting Kansas City,33.78671,0.0533
USA: MLS,2018,Real Salt Lake,31.55739,0.03
USA: MLS,2018,Los Angeles Galaxy,30.6017,0.0294
USA: MLS,2018,FC Dallas,30.38018,0.0287
USA: MLS,2018,Chicago Fire,32.55253,0.02805
USA: MLS,2018,Columbus Crew,32.21177,0.02755
USA: MLS,2018,Philadelphia Union,32.06875,0.02555
USA: MLS,2018,Los Angeles FC,29.41842,0.023
USA: MLS,2018,Houston Dynamo,28.07265,0.0211
USA: MLS,2018,Vancouver Whitecaps,27.36158,0.01555
USA: MLS,2018,Montreal Impact,29.50155,0.01535
USA: MLS,2018,New England Revolution,28.78681,0.01485
USA: MLS,2018,Orlando City SC,26.7025,0.0098
USA: MLS,2018,DC United,26.08495,0.00775
USA: MLS,2018,Colorado Rapids,23.32228,0.0074
USA: MLS,2018,San Jose Earthquakes,22.44814,0.0048
USA: MLS,2018,Minnesota United FC,21.87786,0.00465
USA: MLS,2017,Seattle Sounders FC,,0.0895
USA: MLS,2017,Toronto FC,,0.0853
USA: MLS,2017,New York Red Bulls,,0.08474
USA: MLS,2017,FC Dallas,,0.0686
USA: MLS,2017,Los Angeles Galaxy,,0.06546
USA: MLS,2017,DC United,,0.05144
USA: MLS,2017,Sporting Kansas City,,0.05124
USA: MLS,2017,Colorado Rapids,,0.04432
USA: MLS,2017,Montreal Impact,,0.04204
USA: MLS,2017,New England Revolution,,0.0409
USA: MLS,2017,Portland Timbers,,0.04028
USA: MLS,2017,New York City FC,,0.03786
USA: MLS,2017,Columbus Crew,,0.0358
USA: MLS,2017,Houston Dynamo,,0.03452
USA: MLS,2017,Orlando City SC,,0.03298
USA: MLS,2017,Vancouver Whitecaps,,0.03122
USA: MLS,2017,Minnesota United FC,,0.0303
USA: MLS,2017,Real Salt Lake,,0.0298
USA: MLS,2017,Atlanta United FC,,0.02922
USA: MLS,2017,Philadelphia Union,,0.02698
USA: MLS,2017,San Jose Earthquakes,,0.02508
USA: MLS,2017,Chicago Fire,,0.02242
USA: USL Championship,2023,Louisville City FC,33.42406,0.22165
USA: USL Championship,2023,San Antonio FC,26.64669,0.1094
USA: USL Championship,2023,Tampa Bay Rowdies,24.65639,0.0967
USA: USL Championship,2023,Arizona United,27.813,0.09365
USA: USL Championship,2023,San Diego Loyal SC,24.77885,0.066
USA: USL Championship,2023,Orange County SC,21.60261,0.04955
USA: USL Championship,2023,Birmingham Legion FC,20.17807,0.04535
USA: USL Championship,2023,Colorado Springs Switchbacks FC,20.75996,0.04515
USA: USL Championship,2023,Sacramento Republic FC,19.76106,0.04085
USA: USL Championship,2023,Miami FC,18.03898,0.0391
USA: USL Championship,2023,Memphis 901 FC,18.8695,0.03905
USA: USL Championship,2023,New Mexico United,18.31002,0.03205
USA: USL Championship,2023,El Paso Locomotive FC,16.67695,0.02105
USA: USL Championship,2023,Rio Grande Valley FC Toros,15.15745,0.01825
USA: USL Championship,2023,Pittsburgh Riverhounds,13.56305,0.01735
USA: USL Championship,2023,Oakland Roots,14.25022,0.0145
USA: USL Championship,2023,Hartford Athletic,12.73941,0.011
USA: USL Championship,2023,Detroit City FC,10.79559,0.00955
USA: USL Championship,2023,Tulsa Roughnecks,11.53377,0.0086
USA: USL Championship,2023,Charleston Battery,11.97326,0.0082
USA: USL Championship,2023,Indy Eleven,10.87771,0.00705
USA: USL Championship,2023,Monterey Bay,9.22477,0.0031
USA: USL Championship,2023,Loudoun United FC,7.03508,0.00165
USA: USL Championship,2023,Las Vegas Lights FC,7.02668,0.0012
USA: USL Championship,2022,San Antonio FC,30.95653,0.14625
USA: USL Championship,2022,Tampa Bay Rowdies,24.80472,0.1072
USA: USL Championship,2022,Arizona United,28.05079,0.10095
USA: USL Championship,2022,Louisville City FC,22.79826,0.0857
USA: USL Championship,2022,Birmingham Legion FC,20.26428,0.05945
USA: USL Championship,2022,Orange County SC,22.88591,0.05685
USA: USL Championship,2022,Miami FC,20.25676,0.05595
USA: USL Championship,2022,San Diego Loyal SC,22.88337,0.05425
USA: USL Championship,2022,Sacramento Republic FC,20.73779,0.0475
USA: USL Championship,2022,Pittsburgh Riverhounds,18.25781,0.0464
USA: USL Championship,2022,El Paso Locomotive FC,19.67854,0.0382
USA: USL Championship,2022,New Mexico United,19.93019,0.03785
USA: USL Championship,2022,Colorado Springs Switchbacks FC,18.67238,0.02845
USA: USL Championship,2022,Memphis 901 FC,16.05551,0.0275
USA: USL Championship,2022,Rio Grande Valley FC Toros,17.22376,0.0257
USA: USL Championship,2022,Tulsa Roughnecks,14.71212,0.01935
USA: USL Championship,2022,Hartford Athletic,12.77538,0.01505
USA: USL Championship,2022,Oakland Roots,13.89964,0.01325
USA: USL Championship,2022,Atlanta United 2,10.68818,0.00735
USA: USL Championship,2022,Charleston Battery,10.18593,0.007
USA: USL Championship,2022,Detroit City FC,9.63921,0.0068
USA: USL Championship,2022,Indy Eleven,10.33074,0.00675
USA: USL Championship,2022,Monterey Bay,7.3049,0.00185
USA: USL Championship,2022,New York Red Bulls II,5.97944,0.00125
USA: USL Championship,2022,Loudoun United FC,5.8996,0.00125
USA: USL Championship,2022,LA Galaxy II,7.37797,0.001
USA: USL Championship,2022,Las Vegas Lights FC,6.83816,0.0009
USA: USL Championship,2021,Arizona United,37.8843,0.1755
USA: USL Championship,2021,Tampa Bay Rowdies,28.36661,0.0967
USA: USL Championship,2021,San Antonio FC,31.09879,0.0932
USA: USL Championship,2021,Louisville City FC,27.16036,0.0787
USA: USL Championship,2021,Orange County SC,27.42225,0.0717
USA: USL Championship,2021,Sacramento Republic FC,26.04475,0.06025
USA: USL Championship,2021,Indy Eleven,23.92017,0.05835
USA: USL Championship,2021,Pittsburgh Riverhounds,23.06915,0.05315
USA: USL Championship,2021,Birmingham Legion FC,22.61863,0.0367
USA: USL Championship,2021,El Paso Locomotive FC,21.55781,0.0357
USA: USL Championship,2021,San Diego Loyal SC,21.79396,0.03435
USA: USL Championship,2021,New Mexico United,22.07851,0.03355
USA: USL Championship,2021,Charlotte Independence,20.59914,0.0321
USA: USL Championship,2021,Miami FC,20.22721,0.02735
USA: USL Championship,2021,Tulsa Roughnecks,18.55868,0.0226
USA: USL Championship,2021,Austin Bold FC,18.97282,0.0169
USA: USL Championship,2021,Charleston Battery,15.7254,0.0147
USA: USL Championship,2021,Colorado Springs Switchbacks FC,16.65779,0.01265
USA: USL Championship,2021,Memphis 901 FC,15.53304,0.0102
USA: USL Championship,2021,Oklahoma City Energy FC,13.65976,0.00835
USA: USL Championship,2021,Rio Grande Valley FC Toros,13.25213,0.00515
USA: USL Championship,2021,Real Monarchs SLC,11.94272,0.0041
USA: USL Championship,2021,Tacoma Defiance,11.45359,0.00345
USA: USL Championship,2021,Oakland Roots,10.6497,0.0033
USA: USL Championship,2021,Hartford Athletic,10.80056,0.0032
USA: USL Championship,2021,Atlanta United 2,9.27309,0.0022
USA: USL Championship,2021,Swope Park Rangers,9.60796,0.0019
USA: USL Championship,2021,Las Vegas Lights FC,9.59723,0.0013
USA: USL Championship,2021,LA Galaxy II,8.26267,0.00125
USA: USL Championship,2021,New York Red Bulls II,8.47314,0.00085
USA: USL Championship,2021,Loudoun United FC,6.48524,0.0006
USA: USL Championship,2020,Arizona United,38.69297,0.2141
USA: USL Championship,2020,Miami FC,29.63045,0.09695
USA: USL Championship,2020,Tampa Bay Rowdies,27.55017,0.0816
USA: USL Championship,2020,Indy Eleven,26.36394,0.08025
USA: USL Championship,2020,Orange County SC,27.67296,0.06305
USA: USL Championship,2020,Louisville City FC,26.07889,0.05865
USA: USL Championship,2020,Pittsburgh Riverhounds,22.77472,0.04875
USA: USL Championship,2020,San Antonio FC,27.39333,0.0478
USA: USL Championship,2020,Sacramento Republic FC,24.07408,0.03885
USA: USL Championship,2020,Austin Bold FC,23.01664,0.03225
USA: USL Championship,2020,Reno 1868 FC,23.58502,0.0305
USA: USL Championship,2020,North Carolina FC,21.43317,0.02715
USA: USL Championship,2020,Saint Louis FC,19.1598,0.0253
USA: USL Championship,2020,Real Monarchs SLC,22.51333,0.0236
USA: USL Championship,2020,El Paso Locomotive FC,17.94508,0.0172
USA: USL Championship,2020,Oklahoma City Energy FC,18.63315,0.0143
USA: USL Championship,2020,Portland Timbers 2,20.29591,0.01425
USA: USL Championship,2020,New Mexico United,18.33076,0.0127
USA: USL Championship,2020,Charlotte Independence,16.25864,0.01215
USA: USL Championship,2020,San Diego Loyal SC,17.62525,0.01165
USA: USL Championship,2020,Charleston Battery,15.3088,0.0102
USA: USL Championship,2020,Birmingham Legion FC,15.42764,0.00995
USA: USL Championship,2020,Memphis 901 FC,13.26785,0.0062
USA: USL Championship,2020,New York Red Bulls II,13.1316,0.0045
USA: USL Championship,2020,LA Galaxy II,13.2805,0.0034
USA: USL Championship,2020,Loudoun United FC,11.82123,0.00245
USA: USL Championship,2020,Tulsa Roughnecks,11.48751,0.00225
USA: USL Championship,2020,Hartford Athletic,11.75873,0.00215
USA: USL Championship,2020,Las Vegas Lights FC,10.62397,0.00205
USA: USL Championship,2020,Colorado Springs Switchbacks FC,11.67403,0.00195
USA: USL Championship,2020,Tacoma Defiance,10.76438,0.0016
USA: USL Championship,2020,Atlanta United 2,7.99919,0.00085
USA: USL Championship,2020,Rio Grande Valley FC Toros,9.19675,0.00055
USA: USL Championship,2020,Bethlehem Steel FC,7.22363,0.0005
USA: USL Championship,2020,Swope Park Rangers,7.41062,0.00035
USA: USL Championship,2019,Louisville City FC,35.92774,0.1354
USA: USL Championship,2019,Arizona United,34.20786,0.1194
USA: USL Championship,2019,Nashville SC,32.20478,0.10845
USA: USL Championship,2019,Orange County SC,32.14783,0.0847
USA: USL Championship,2019,Oklahoma City Energy FC,27.92817,0.0592
USA: USL Championship,2019,Sacramento Republic FC,27.49367,0.05795
USA: USL Championship,2019,Indy Eleven,27.44499,0.051
USA: USL Championship,2019,Tampa Bay Rowdies,25.95386,0.04545
USA: USL Championship,2019,Reno 1868 FC,25.47599,0.04315
USA: USL Championship,2019,Pittsburgh Riverhounds,23.90644,0.03435
USA: USL Championship,2019,San Antonio FC,24.64043,0.03235
USA: USL Championship,2019,Real Monarchs SLC,24.19623,0.0277
USA: USL Championship,2019,Charleston Battery,21.43284,0.0243
USA: USL Championship,2019,New York Red Bulls II,24.17474,0.0235
USA: USL Championship,2019,Saint Louis FC,21.60028,0.02145
USA: USL Championship,2019,Charlotte Independence,21.24262,0.01785
USA: USL Championship,2019,Austin Bold FC,20.96765,0.01475
USA: USL Championship,2019,Fresno FC,19.47114,0.01475
USA: USL Championship,2019,North Carolina FC,20.64651,0.0128
USA: USL Championship,2019,New Mexico United,16.78288,0.0087
USA: USL Championship,2019,LA Galaxy II,19.33599,0.00855
USA: USL Championship,2019,Birmingham Legion FC,17.09309,0.00765
USA: USL Championship,2019,Portland Timbers 2,16.7189,0.0072
USA: USL Championship,2019,Ottawa Fury FC,14.79554,0.00605
USA: USL Championship,2019,Colorado Springs Switchbacks FC,15.15059,0.00585
USA: USL Championship,2019,Bethlehem Steel FC,15.58875,0.00575
USA: USL Championship,2019,Hartford Athletic,15.26317,0.00475
USA: USL Championship,2019,El Paso Locomotive FC,14.67031,0.0047
USA: USL Championship,2019,Swope Park Rangers,14.93346,0.0045
USA: USL Championship,2019,Rio Grande Valley FC Toros,12.56857,0.00325
USA: USL Championship,2019,Memphis 901 FC,11.572,0.002
USA: USL Championship,2019,Las Vegas Lights FC,12.12783,0.0013
USA: USL Championship,2019,Atlanta United 2,8.09004,0.0004
USA: USL Championship,2019,Tulsa Roughnecks,7.75922,0.0004
USA: USL Championship,2019,Loudoun United FC,6.70221,0.0003
USA: USL Championship,2019,Tacoma Defiance,7.30221,0.00015
USA: USL Championship,2018,Real Monarchs SLC,35.6308,0.1836
USA: USL Championship,2018,FC Cincinnati,38.92662,0.17265
USA: USL Championship,2018,Orange County SC,35.67569,0.1175
USA: USL Championship,2018,Louisville City FC,36.24164,0.1079
USA: USL Championship,2018,Arizona United,32.76151,0.0867
USA: USL Championship,2018,Charleston Battery,29.68281,0.07185
USA: USL Championship,2018,Pittsburgh Riverhounds,25.3361,0.05295
USA: USL Championship,2018,Reno 1868 FC,31.15994,0.0514
USA: USL Championship,2018,Sacramento Republic FC,24.64843,0.036
USA: USL Championship,2018,Bethlehem Steel FC,31.94645,0.0235
USA: USL Championship,2018,Indy Eleven,27.0758,0.02285
USA: USL Championship,2018,San Antonio FC,22.99585,0.0179
USA: USL Championship,2018,New York Red Bulls II,31.18211,0.013
USA: USL Championship,2018,Nashville SC,19.24661,0.01105
USA: USL Championship,2018,Saint Louis FC,21.02234,0.00605
USA: USL Championship,2018,Swope Park Rangers,20.03455,0.0044
USA: USL Championship,2018,Fresno FC,24.94868,0.004
USA: USL Championship,2018,Carolina Railhawks,22.0071,0.004
USA: USL Championship,2018,Ottawa Fury FC,18.42122,0.00375
USA: USL Championship,2018,Portland Timbers 2,21.10318,0.00365
USA: USL Championship,2018,Tampa Bay Rowdies,20.13992,0.00185
USA: USL Championship,2018,Penn FC,18.98727,0.0018
USA: USL Championship,2018,Colorado Springs Switchbacks FC,18.08238,0.0007
USA: USL Championship,2018,Charlotte Independence,17.19533,0.00045
USA: USL Championship,2018,LA Galaxy II,21.96656,0.0002
USA: USL Championship,2018,Oklahoma City Energy FC,15.65184,0.00015
USA: USL Championship,2018,Rio Grande Valley FC Toros,11.72055,0.0001
USA: USL Championship,2018,Las Vegas Lights FC,14.2955,5e-05
USA: USL Championship,2018,Richmond Kickers,8.64572,1e-05
USA: USL Championship,2018,Seattle Sounders 2,9.4618,1e-05
USA: USL Championship,2018,Atlanta United 2,9.32138,1e-05
USA: USL Championship,2018,Tulsa Roughnecks,8.59905,1e-05
USA: USL Championship,2018,Toronto FC II,8.53863,1e-05
USA: NWSL,2023,Portland Thorns,58.15674,0.1724
USA: NWSL,2023,North Carolina FC,56.22588,0.15875
USA: NWSL,2023,Seattle Reign FC,55.31437,0.13025
USA: NWSL,2023,Chicago Red Stars,52.84098,0.0958
USA: NWSL,2023,San Diego Wave FC,51.56493,0.0869
USA: NWSL,2023,Kansas City,51.11585,0.0824
USA: NWSL,2023,Washington Spirit,50.27364,0.0728
USA: NWSL,2023,Houston Dash,50.28147,0.0724
USA: NWSL,2023,Angel City FC,45.7701,0.041
USA: NWSL,2023,Racing Louisville FC,45.86635,0.0393
USA: NWSL,2023,Sky Blue FC,42.10259,0.0243
USA: NWSL,2023,Orlando Pride,42.13261,0.0237
USA: NWSL,2022,Seattle Reign FC,60.81844,0.1959
USA: NWSL,2022,Washington Spirit,60.35518,0.18255
USA: NWSL,2022,North Carolina FC,57.19196,0.14795
USA: NWSL,2022,Portland Thorns,57.16341,0.13555
USA: NWSL,2022,Chicago Red Stars,55.33979,0.1149
USA: NWSL,2022,Sky Blue FC,51.4452,0.07275
USA: NWSL,2022,Kansas City,45.76786,0.0349
USA: NWSL,2022,Houston Dash,45.71457,0.03335
USA: NWSL,2022,Racing Louisville FC,44.49772,0.03
USA: NWSL,2022,San Diego Wave FC,42.37938,0.0222
USA: NWSL,2022,Orlando Pride,41.21608,0.01785
USA: NWSL,2022,Angel City FC,38.24437,0.0121
USA: NWSL,2021,North Carolina FC,61.2516,0.2402
USA: NWSL,2021,Portland Thorns,54.46444,0.11575
USA: NWSL,2021,Chicago Red Stars,54.25069,0.1157
USA: NWSL,2021,Washington Spirit,54.00697,0.1145
USA: NWSL,2021,Seattle Reign FC,53.20763,0.0987
USA: NWSL,2021,Houston Dash,52.61185,0.096
USA: NWSL,2021,Sky Blue FC,50.86094,0.07485
USA: NWSL,2021,Racing Louisville FC,48.12337,0.0574
USA: NWSL,2021,Kansas City,47.18032,0.04775
USA: NWSL,2021,Orlando Pride,45.10443,0.03915
USA: NWSL,2020,North Carolina FC,66.88083,0.37195
USA: NWSL,2020,Chicago Red Stars,57.9175,0.12995
USA: NWSL,2020,Portland Thorns,56.4315,0.1091
USA: NWSL,2020,Washington Spirit,54.63723,0.09045
USA: NWSL,2020,Seattle Reign FC,54.3342,0.0885
USA: NWSL,2020,Utah Royals FC,53.60845,0.0864
USA: NWSL,2020,Houston Dash,49.4324,0.04745
USA: NWSL,2020,Sky Blue FC,49.04011,0.0468
USA: NWSL,2020,Orlando Pride,45.82549,0.0294
USA: NWSL,2019,North Carolina FC,68.37029,0.32515
USA: NWSL,2019,Portland Thorns,58.18496,0.1774
USA: NWSL,2019,Chicago Red Stars,56.83901,0.12045
USA: NWSL,2019,Seattle Reign FC,55.87585,0.11125
USA: NWSL,2019,Houston Dash,51.02699,0.0676
USA: NWSL,2019,Utah Royals FC,51.97841,0.06745
USA: NWSL,2019,Orlando Pride,49.29187,0.05205
USA: NWSL,2019,Washington Spirit,47.97048,0.0435
USA: NWSL,2019,Sky Blue FC,46.30486,0.03515
USA: NWSL,2018,Portland Thorns,54.08686,0.2357
USA: NWSL,2018,North Carolina FC,50.63302,0.16615
USA: NWSL,2018,Orlando Pride,48.98852,0.143
USA: NWSL,2018,Seattle Reign FC,47.10028,0.11095
USA: NWSL,2018,Chicago Red Stars,46.27473,0.1043
USA: NWSL,2018,Utah Royals FC,44.93544,0.09475
USA: NWSL,2018,Sky Blue FC,41.69324,0.058
USA: NWSL,2018,Houston Dash,40.05313,0.04955
USA: NWSL,2018,Washington Spirit,38.71883,0.0376
USA: NWSL,2017,North Carolina FC,,0.16814
USA: NWSL,2017,Portland Thorns,,0.15318
USA: NWSL,2017,Seattle Reign FC,,0.14836
USA: NWSL,2017,Chicago Red Stars,,0.12054
USA: NWSL,2017,FC Kansas City,,0.10854
USA: NWSL,2017,Washington Spirit,,0.10594
USA: NWSL,2017,Sky Blue FC,,0.07998
USA: NWSL,2017,Houston Dash,,0.07652
USA: NWSL,2017,Orlando Pride,,0.03436
USA: NWSL,2017,Boston Breakers,,0.00444
USA: NWSL Challenge Cup,2022,Seattle Reign FC,57.21017,0.1589
USA: NWSL Challenge Cup,2022,Chicago Red Stars,54.70514,0.1376
USA: NWSL Challenge Cup,2022,Portland Thorns,55.52812,0.13435
USA: NWSL Challenge Cup,2022,Washington Spirit,56.53933,0.12035
USA: NWSL Challenge Cup,2022,Houston Dash,51.28026,0.099
USA: NWSL Challenge Cup,2022,Sky Blue FC,54.1091,0.0966
USA: NWSL Challenge Cup,2022,North Carolina FC,53.2141,0.0855
USA: NWSL Challenge Cup,2022,Orlando Pride,46.21032,0.04325
USA: NWSL Challenge Cup,2022,Racing Louisville FC,43.04567,0.0329
USA: NWSL Challenge Cup,2022,Kansas City,42.61859,0.0309
USA: NWSL Challenge Cup,2022,Angel City FC,43.09199,0.03055
USA: NWSL Challenge Cup,2022,San Diego Wave FC,43.09199,0.0301
USA: NWSL Challenge Cup,2021,North Carolina FC,63.37678,0.24615
USA: NWSL Challenge Cup,2021,Washington Spirit,53.83291,0.1249
USA: NWSL Challenge Cup,2021,Chicago Red Stars,54.16072,0.1137
USA: NWSL Challenge Cup,2021,Portland Thorns,54.44488,0.1117
USA: NWSL Challenge Cup,2021,Seattle Reign FC,52.75384,0.09985
USA: NWSL Challenge Cup,2021,Houston Dash,51.97621,0.098
USA: NWSL Challenge Cup,2021,Sky Blue FC,49.63435,0.07275
USA: NWSL Challenge Cup,2021,Kansas City,43.55859,0.04845
USA: NWSL Challenge Cup,2021,Orlando Pride,42.21342,0.04255
USA: NWSL Challenge Cup,2021,Racing Louisville FC,43.55859,0.04195
USA: NWSL Challenge Cup,2020,North Carolina FC,66.88065,0.27055
USA: NWSL Challenge Cup,2020,Chicago Red Stars,57.91754,0.14255
USA: NWSL Challenge Cup,2020,Portland Thorns,56.43158,0.1213
USA: NWSL Challenge Cup,2020,Seattle Reign FC,54.33406,0.1108
USA: NWSL Challenge Cup,2020,Washington Spirit,54.63732,0.1083
USA: NWSL Challenge Cup,2020,Utah Royals FC,53.6084,0.1018
USA: NWSL Challenge Cup,2020,Sky Blue FC,49.03998,0.07275
USA: NWSL Challenge Cup,2020,Houston Dash,49.43241,0.07195
Argentina: Primera División,2023,River Plate,61.2747,0.3528
Argentina: Primera División,2023,Boca Juniors,49.31412,0.09385
Argentina: Primera División,2023,Velez Sarsfield,48.04413,0.07975
Argentina: Primera División,2023,Huracán,44.51541,0.0749
Argentina: Primera División,2023,Talleres de Córdoba,46.51497,0.0614
Argentina: Primera División,2023,Argentinos Juniors,45.45323,0.0471
Argentina: Primera División,2023,San Lorenzo,44.46303,0.04085
Argentina: Primera División,2023,Tigre,43.61246,0.04475
Argentina: Primera División,2023,Racing Club,44.45469,0.02745
Argentina: Primera División,2023,Lanus,37.98855,0.02735
Argentina: Primera División,2023,Newell's Old Boys,39.68478,0.0235
Argentina: Primera División,2023,Rosario Central,39.1486,0.0223
Argentina: Primera División,2023,CA Independiente,39.45831,0.01925
Argentina: Primera División,2023,Defensa y Justicia,37.52912,0.01365
Argentina: Primera División,2023,Estudiantes,40.23961,0.0138
Argentina: Primera División,2023,Platense,33.60833,0.00885
Argentina: Primera División,2023,Godoy Cruz,31.58515,0.00745
Argentina: Primera División,2023,Belgrano Cordoba,32.18618,0.00695
Argentina: Primera División,2023,Barracas Central,33.46264,0.0067
Argentina: Primera División,2023,Colon Santa Fe,36.15488,0.00505
Argentina: Primera División,2023,Banfield,34.25808,0.0045
Argentina: Primera División,2023,Instituto,30.85813,0.0039
Argentina: Primera División,2023,Central Córdoba Santiago del Estero,32.94528,0.0033
Argentina: Primera División,2023,Union Santa Fe,33.16434,0.00305
Argentina: Primera División,2023,Atlético Tucumán,32.90183,0.0023
Argentina: Primera División,2023,Gimnasia La Plata,32.77271,0.0018
Argentina: Primera División,2023,Sarmiento,31.9552,0.002
Argentina: Primera División,2023,Arsenal Sarandi,30.77894,0.00145
Argentina: Primera División,2022,River Plate,63.31045,0.30165
Argentina: Primera División,2022,Boca Juniors,53.26826,0.1428
Argentina: Primera División,2022,Argentinos Juniors,42.80309,0.0908
Argentina: Primera División,2022,Godoy Cruz,39.19666,0.07195
Argentina: Primera División,2022,Huracán,39.44909,0.06735
Argentina: Primera División,2022,Racing Club,42.03874,0.06785
Argentina: Primera División,2022,Union Santa Fe,38.48833,0.04365
Argentina: Primera División,2022,Newell's Old Boys,35.93014,0.0411
Argentina: Primera División,2022,Gimnasia La Plata,36.42328,0.0301
Argentina: Primera División,2022,Atlético Tucumán,30.68068,0.02135
